path,final_equity,cagr,sharpe,max_dd
41,1.5164705437927013,0.13502040341069166,0.5105253495058935,-0.7554584190134447
42,1.4535699907075188,0.1204890092218156,0.5142752282277356,-0.7479004646410848
43,1.7944379818685645,0.19463867709101734,0.6009749061532454,-0.7695362737487432
44,0.6668296068729377,-0.11596147590160755,0.24715077410363614,-0.8121917484546549
45,0.7597018125832706,-0.080195291042234,0.2651118051716586,-0.7656398686228225
46,1.2465072135743607,0.06931871334917306,0.4051525115698495,-0.793071861980301
47,6.50100659096793,0.7671833094619813,1.199110959024655,-0.502651047308166
48,2.4129575241335117,0.3072506308527234,0.7557053278983303,-0.6100942689837053
49,4.858842741812261,0.6174110523377463,0.9493380653174446,-0.7576776408190966
50,0.06873699852085251,-0.5570934224756535,-0.5167126361909521,-0.9689394996820508
51,4.608076946335704,0.5915510821665724,1.023244538593529,-0.5164795782107575
52,1.4273961938540152,0.1143132531941724,0.4716263563874245,-0.47086622143072265
53,2.264556345925754,0.28225392084879597,0.7020636393963567,-0.6063082065725798
54,12.04185392081655,1.1316254430187151,1.5009971773764113,-0.6075525700922663
55,2.468318523779754,0.3163014683051981,0.7882013862500526,-0.6006325648403624
56,11.47700269341713,1.1007022329920524,1.2825216261495564,-0.8411459483212221
57,0.4908594542445033,-0.19462254248539368,0.40251386389372273,-0.9752062196603409
58,8.65084539230904,0.9276224503803232,1.3745938795353396,-0.5080235348149167
59,0.4471736766593569,-0.21713564380646877,-0.2667020123674631,-0.674706341106874
60,1.2592818477046177,0.07264018176257703,0.44503550667339037,-0.8604402793564054
61,0.8178355001111988,-0.05933302809058372,0.24081054189385293,-0.7002236918049076
62,0.5903068627225018,-0.14813748667138016,0.026485616974246395,-0.792789410371767
63,6.741314707242666,0.786802218780124,0.9638845288445476,-0.7951933212122482
64,0.8674065930081324,-0.04234427273643793,0.12362824080226485,-0.7423953974623302
65,1.6116565278759045,0.1562330598062882,0.5492501490226711,-0.6972273107813344
66,2.39506902001753,0.3042952173023754,0.7921540237402943,-0.5509322456312468
67,2.211791485688473,0.2730917056371842,0.7158497334761104,-0.5630814339594384
68,1.2058889581820185,0.05859777307865355,0.3598227404433649,-0.5586375332870736
69,5.226691590176677,0.6537150330044414,1.0975988951141806,-0.6338507409078303
70,2.6773641244169433,0.34925596348139876,0.7989282976891167,-0.7965463369824781
71,3.9510200455620703,0.5187946490985398,0.9945787907826437,-0.5764019493458988
72,3.755155939035961,0.49548711724446304,0.9129128267180373,-0.7755483727969414
73,6.466955351615034,0.764362728355581,1.07849439979937,-0.8007338850433467
74,0.26280335474792904,-0.33400484942981046,-0.21455974935990482,-0.8507808961518551
75,0.6612351647621634,-0.11822401742069999,0.5584767035792296,-0.9445867408405051
76,1.1876088713732358,0.053690754102654115,0.53746292190768,-0.8491736976894182
77,0.22402997511939082,-0.36556843643439674,-0.09556111150483035,-0.9657127200104149
78,0.5461651403520069,-0.1680394951821762,0.29878768979605336,-0.8875637380394554
79,2.167608878498614,0.26530200687477756,0.7273950286012727,-0.6556883877202493
80,0.1669389921303987,-0.4198664346359652,0.0437922726749902,-0.9307236679730377
81,0.8570655641766142,-0.04583143278824475,0.2813594987554495,-0.7098938283336172
82,1.3817705607077515,0.10335668438659495,0.4458789543793729,-0.6568366484425113
83,2.68541919163629,0.3504893910087892,0.8842249532493031,-0.5381201137692979
84,1.345519769771777,0.09447051703285991,0.47153328977814835,-0.6690153189217423
85,2.0007375250130126,0.2348437106695005,0.6540803952942221,-0.5221717447976821
86,0.6747426560843235,-0.11278367241084197,0.3934809095275133,-0.8689899034386309
87,2.7097241155270377,0.3541955346330954,0.7641426420527667,-0.7311698994290832
88,2.150539707505559,0.26226300580402806,0.6886526949109851,-0.5949811933297215
89,3.9337232031345724,0.5167691554322975,1.003023461751028,-0.6274979740319241
90,4.465105407469233,0.5763663182850731,1.0640512727159346,-0.4554652642598223
91,1.773336074301684,0.19034799296602012,0.6222470723668188,-0.38302463603884296
92,0.7882365442156849,-0.06982133935027612,0.28988834453516904,-0.8392523382419169
93,6.708751154354381,0.7841725167712472,1.314575939534246,-0.46452192409173154
94,1.0389143271059575,0.01167962353544949,0.3114226280450447,-0.7289741659958646
95,9.188826032423506,0.9633222674169493,1.391853029549703,-0.5656891976143087
96,3.760739969008539,0.4961631838770033,0.9083396964163098,-0.498220560007067
97,1.4486660356187753,0.11933783728295766,0.534556731654867,-0.8214516985354162
98,1.2908105117218716,0.08073862971343204,0.4981713695641167,-0.6508668864939617
99,0.8605697012996333,-0.0446465183621545,0.23490778346596908,-0.745508554580613
100,28.560408586493118,1.7720113867703216,1.4613723031454797,-0.430384643149522
101,1.7665735520018493,0.18896544473518473,0.6449414426782558,-0.32445313621416655
102,0.17221679449102817,-0.4143479987563413,-0.4112632991244653,-0.9375791383605229
103,1.6785744139217003,0.17062941375728147,0.567355569970811,-0.7380716270129107
104,4.327917865408371,0.5614743896888499,1.0548383575367626,-0.7435653753821339
105,5.395861580142973,0.6698155205153578,0.990403222179184,-0.7330836797755149
106,0.30000604696944305,-0.30663745508661244,-0.16955439672415965,-0.8791329297771345
107,1.1150527664536785,0.033678992325647306,0.3127892698687911,-0.6643924763603625
108,0.4175873231713896,-0.23326732359171143,-0.09766886030919283,-0.8427526510061379
109,6.074958830644617,0.7311223587275022,1.2049981232365303,-0.3603410996335386
110,3.939689530062912,0.5174685227280034,0.9938041169487591,-0.498648814270919
111,4.496489522771707,0.5797282417108707,1.1025732395149852,-0.5649000951896744
112,12.683715531132478,1.1655629287108429,1.380135586131954,-0.46653379932381456
113,2.832304564531477,0.3725428196211873,0.8420880978867328,-0.555833437607263
114,15.049596256112208,1.2812023391801932,1.0331922659088415,-0.7678865477025629
115,8.310600832739725,0.9042393208764581,1.3002130745256968,-0.5184953671333281
116,0.537911300539208,-0.17188402699986316,-0.03506479849434583,-0.8506783967294905
117,2.7947969684706364,0.36698853399603326,0.8458655941327974,-0.5054424466540296
118,23.685508623386827,1.6186160527423938,1.4250998897007077,-0.44932322334997665
119,2.735114350415228,0.3580425507333562,0.7645969447950413,-0.5247664006214996
120,5.01482763076907,0.6330314035677058,1.1597463194295634,-0.5792053236845393
121,2.3656862758077386,0.2994072929080076,0.7447559385849538,-0.4891395080607741
122,12.017718642047637,1.1303250202641006,1.4394072519001242,-0.4938169887124795
123,2.7347580971707046,0.35798874506653733,0.7937952214338915,-0.7380819712165451
124,3.8877680631512765,0.5113574430093624,0.8502413284897486,-0.6668554614181473
125,0.37917792467697214,-0.2554427567252531,-0.21783860733139612,-0.8163113526012147
126,0.6594965571177062,-0.1189298687297119,0.13462614020710384,-0.7902614508477264
127,1.2544060930568703,0.07137524009284357,0.39952496567464535,-0.7389479459104544
128,0.6766126560114932,-0.11203649064850973,0.10012871968232628,-0.7683455033492688
129,21.87334266850878,1.5559804448498822,1.151802268734129,-0.9299943268654951
130,11.631259961143925,1.109250400455318,1.5434550015187347,-0.38604151834118394
131,5.508200397202966,0.6803140555773353,1.0139422077924327,-0.590519038664046
132,0.2991196053977892,-0.30726124604661975,-0.2179448779406394,-0.7864294561937348
133,3.888581124341815,0.5114535754778395,0.943840355958521,-0.537287183802693
134,5.460874886041897,0.6759096200528236,1.2655113410321615,-0.3585006779835121
135,0.1254267770853507,-0.46818525828460666,0.2722094659735048,-0.9801059011038367
136,1.281975414332077,0.07848325798907818,0.4001553546478392,-0.5384480660624217
137,4.79780637565935,0.6112038581326507,0.9730243808942018,-0.5037929201565027
138,5.23425177104045,0.6544422418787832,0.8658607180560308,-0.586133602611241
139,0.8113627721786476,-0.061603773740169565,0.2910248828740349,-0.8885678752623111
140,6.557470335978848,0.771837823927386,1.1992369184521434,-0.565650049542577
141,1.4088724391639915,0.10989475906863366,0.5032714841654595,-0.6647867439089284
142,5.890989783146509,0.7150058218056066,1.1827381750483388,-0.38322777175948036
143,0.539384774228984,-0.17119470673802106,0.1262720513880577,-0.9155143411611719
144,0.920322670968475,-0.024938998782019106,0.18083131255132004,-0.4801265677650243
145,0.6977889099557331,-0.1036738456102505,0.18354563957732276,-0.8617707839687405
146,0.9857902399989786,-0.004343676457037482,0.5652636094306815,-0.8650647547829837
147,4.04523432211855,0.5297203248133671,1.0642328620045884,-0.6179690535841084
148,3.7037787955990935,0.48923373871157283,1.1160837077770769,-0.5786476460714455
149,4.335060434627616,0.5622577701365667,0.9859539855536452,-0.5037850972295765
150,0.8970613685486456,-0.03250200880435539,0.1965553105690411,-0.6738986902028778
151,2.7165733222264805,0.3552357581008734,0.8505173876970572,-0.4896934154811069
152,1.818250842480212,0.19943862483810637,0.6341338140911237,-0.35549582498193116
153,7.09305967653536,0.8146598239615872,1.439634790002797,-0.39287097289514605
154,14.08179500171838,1.235545329656118,1.1800173732446149,-0.8584414980209221
155,1.1092299854288927,0.0320341548352685,0.34828677127156965,-0.5790907028578619
156,0.4702213306277693,-0.20507658270457874,0.2953414692405307,-0.8780702869629179
157,0.7319225115529153,-0.0905584277486946,0.1262807807576504,-0.852235627010674
158,2.1321123473584267,0.25896329247171335,0.6556509285274722,-0.6728821968356684
159,2.968414624754032,0.39227883483330195,0.8189456915973503,-0.640533806365698
160,4.492190094500039,0.5792686463320331,1.0733594049724164,-0.4466208905469041
161,0.7357579085072687,-0.0891115178970624,0.11910948727820324,-0.8131584414341403
162,8.737123092836203,0.9334498191330471,1.4825437087980462,-0.39926601300608583
163,0.8429942853617923,-0.05062383283545335,0.6029599802912095,-0.9115736192384782
164,0.1374812370494131,-0.45313216918531773,-0.229557686324462,-0.936528448536407
165,7.07865608579072,0.8135381901948411,0.9071343640575475,-0.8239813746184683
166,2.190666013006345,0.26938078071174987,0.6526503737690069,-0.6282273858536888
167,3.058733349126381,0.4050299294698283,0.8374791902744143,-0.8151362191133635
168,7.035874535363306,0.8101973215796336,1.3439069735273461,-0.2908547391105658
169,15.558605437663958,1.304399353162657,1.4751879083935946,-0.6464072724435768
170,8.102492617582158,0.8896070657584019,1.168733768345858,-0.7845160768809072
171,0.27446284043175956,-0.32515285607924116,0.9184473159289331,-0.9941953214042449
172,0.9681373363461223,-0.009800974106587312,0.2185071119724442,-0.5307517715947577
173,0.2580926802038618,-0.3376587983295477,-0.085278606372508,-0.8419844023594582
174,0.5179666027166984,-0.1813465089423285,0.01933838933773614,-0.7913169528299178
175,1.8253993822614116,0.2008710107836864,0.6163979311073615,-0.36841204157211715
176,1.2779773015714957,0.0774590876915604,0.39187987644208866,-0.556173630563721
177,2.0932271322213656,0.2519345975179239,0.642280528492974,-0.8187577713746793
178,1.8072605442965115,0.19722878500230268,0.5988790469316193,-0.6078105791287387
179,2.2229744535469007,0.2750461429521889,0.7217978392655962,-0.35470819349084765
180,0.9245364266752336,-0.023583241138885658,0.22553245731275504,-0.4583884361303825
181,1.2906332387146764,0.0806934822698262,0.43346747306906896,-0.7055454245646212
182,2.049747869290182,0.24396707278542573,0.6733763245433105,-0.4970708548107497
183,4.202578492193224,0.5475786608200717,0.9566771724970187,-0.8346309441725567
184,131.3352323372357,3.409008768515049,1.5057971575148579,-0.5653236733709808
185,0.3133024336045619,-0.2974310058806978,-0.2040471527580951,-0.8760133580006767
186,2.8301782708915515,0.372229321981298,0.8356992412594232,-0.5926501984881147
187,8.865231903381888,0.9420291256103579,1.803867783452626,-0.2414793052321681
188,22.84589906620287,1.5900263185024412,1.5786135532300214,-0.47757609330485307
189,0.2109640480222253,-0.3770592564147791,-0.4541785841274565,-0.8838778192547906
190,7.602941119661486,0.8533832976583879,1.3680068566137917,-0.4253100760557544
191,36.27860334132491,1.9812178421249427,2.14566116811116,-0.4993974804367499
192,1.455813201948308,0.12101468794942094,0.5621085173808058,-0.7877130307964769
193,0.2372769596407352,-0.3543850642472758,-0.37695258399262493,-0.8795842323016745
194,53.592666082736315,2.356883075058058,0.9814438430376119,-0.6012463714544867
195,0.5135869728066915,-0.18345819445328748,0.013722424653098026,-0.7728837525041478
196,2.2755426643983543,0.28414288211853767,0.7050665203074621,-0.7413284863368492
197,2.748779112661183,0.3601026975192003,0.6918025539707494,-0.6455667308486167
198,1.5142812949413886,0.13452175470675276,0.6529891195964563,-0.9066088046971681
199,1.1723381318955441,0.04955109906485067,0.4019291418456657,-0.6236559655232634
200,7.198366655056575,0.8228124970094195,0.8121227766229726,-0.9261827979568606
201,0.6235286856270139,-0.1338319369236809,-0.03316750269060205,-0.7221657777177574
202,0.703733064928111,-0.1013582598055004,0.09725885087614143,-0.6712605394721235
203,14.837187745022504,1.271360710997821,1.1407114265602618,-0.6391234519773571
204,0.9947227128796553,-0.0016081308468071098,0.5371776244008345,-0.8711220144384019
205,18.08331877645192,1.4122488074373214,1.4606846116521808,-0.5605271454308612
206,2.9895405537455333,0.39528530378328264,0.7606560712582796,-0.5720643566270568
207,2.101168694886058,0.253377411904514,0.6662168818651271,-0.6749136766345917
208,0.771869150300742,-0.07573919343722413,0.18339196898787813,-0.7875654932060626
209,0.496488955240421,-0.19182421422012208,-0.01911487154464273,-0.868420959464343
210,0.5280923417309121,-0.17651141150386196,-0.07622263208159437,-0.8311107096480433
211,13.421369659095753,1.203120263228071,1.1756061382697436,-0.8349262159714972
212,1.2875980073763251,0.07991980689564615,0.4321372286306877,-0.6866095392425986
213,1.907125491940136,0.2169760413489601,0.6357200930412716,-0.685416891461976
214,1.082684504909885,0.024458415625989938,0.3567488273275463,-0.7883770062543695
215,0.3357283473903715,-0.28250091122288434,0.40055100529044013,-0.855285292200407
216,0.41166054086314335,-0.2365937949961795,0.3086808835654001,-0.8696148440553975
217,2.6632301611331006,0.34708545347007,0.835212566379056,-0.7995441430898524
218,1.212030944754407,0.06023487634513103,0.36011576447993626,-0.4367899449802063
219,1.0436160235675611,0.013070046311758121,0.3681972192128838,-0.7494505570574479
220,1.7777386382365472,0.19124609447416918,0.5805753530060007,-0.47308820201050816
221,0.26231287827977745,-0.3343831632101121,-0.3452624425077454,-0.8633164616069144
222,2.331545408552814,0.29367448566669463,0.8034559293916684,-0.5326507507195575
223,2.7283763657319415,0.3570240716389359,0.745575467174228,-0.5376871969501805
224,0.12720412549280488,-0.46590426004803065,-0.19814046229567195,-0.9596697169214919
225,0.9026138965083763,-0.030684413063139515,0.34835077708259965,-0.7989223877698834
226,0.43166164932592593,-0.22549753525943483,-0.33885143110122695,-0.8160774086667246
227,7.212267346281496,0.8238824494757486,1.114553652898836,-0.927101773118113
228,0.5994485028081061,-0.14414630476862023,0.1372040412504759,-0.6747786599170559
229,0.668120199476524,-0.11544140220387256,0.1356102640378053,-0.8705093575393329
230,2.6751587342428262,0.34891781420487544,0.7697592382903525,-0.5970928093597285
231,0.7266646453691012,-0.09255056540319906,0.21388247755887024,-0.6686836877349415
232,15.978953243061854,1.3231608614438817,1.5282454799979266,-0.4487207454534256
233,0.2677480901958609,-0.33021804754826456,-0.6589285315159711,-0.8423751153769958
234,5.013251295325988,0.6328752520223493,1.0232259365237806,-0.5621875158036918
235,1.4808977562759245,0.12685501979301295,0.5138860077925067,-0.6792454951012388
236,0.9674515067312288,-0.010014386898064442,0.29953570936504986,-0.7244697695611453
237,1.0826531771711132,0.02444939913709021,0.4005369313615633,-0.8379358477555399
238,3.170160551683007,0.4204050765684699,0.8563577749440823,-0.5033491855901532
239,0.39446477358362114,-0.2464376900246873,-0.11607327047694976,-0.8535288976599648
240,2.31318249174869,0.2905668640584591,0.8060214540531769,-0.44775401525050884
241,0.15742180866837235,-0.4301324778157004,-0.26544247118138564,-0.9426275728529192
242,3.3659154018700934,0.4465292578382096,0.8622338779040426,-0.7361475307105821
243,0.24737719534349864,-0.3461468349454654,0.45664875128807714,-0.9512562003547783
244,1.2651776176724416,0.07416520738550259,0.39520371618661393,-0.7989946355554082
245,1.108254175989247,0.03175791769316616,0.34209504596244056,-0.7102190763181895
246,6.912484662638605,0.8004817762018082,1.2010155598418746,-0.5599188656934085
247,2.3331496699257275,0.2939451705121887,0.7364343363075542,-0.5991779616590196
248,1.6058516583314333,0.15496475987566516,0.5301416606070876,-0.6276070031365295
249,2.3626161406539126,0.2988941321310006,0.8080056201629933,-0.6101741606269827
250,0.04321137755669913,-0.6154131543470799,-1.200269905962177,-0.9781256711696393
251,14.417074159992893,1.2516028745952417,1.6188000608675142,-0.4215132044066371
252,1.8156833827963246,0.19892321469636265,0.770938851134175,-0.9144429950392755
253,6.890670596076247,0.7987516402935213,1.2284022950154454,-0.5630775498925907
254,0.3270982869052869,-0.28816177247991104,-0.29439911496929805,-0.8109196502931084
255,0.09124853366934402,-0.5172354451662562,-0.06856781227086757,-0.9770760897987814
256,10.095082156171744,1.0203041148130678,1.3507863873589134,-0.5874446721906799
257,0.7197602009341081,-0.09518186195694411,0.12674223813467445,-0.7837524863836376
258,0.6205849160930381,-0.1350778158263498,0.0407631853301095,-0.8351838778358494
259,6.638409434803598,0.7784615375888948,1.128458081950057,-0.7837663813860257
260,1.197159967331863,0.05626110959978736,0.3575190054623875,-0.7687452423372341
261,4.635451253529804,0.5944209380892982,0.941525785967663,-0.6287339171121703
262,28.365104847807014,1.766231906364796,1.3355112536112046,-0.6428896024369894
263,25.674581759532707,1.6836380693748012,1.6670371906646955,-0.5883913394445567
264,0.7945789453823038,-0.06755114437089049,0.1954398590965178,-0.761853129955391
265,0.8182092251004077,-0.059202301281969905,0.10911146953344636,-0.5869469154769761
266,2.1374191332947134,0.2599155851721979,0.8150382721437547,-0.523507217977859
267,3.1811154520697618,0.421896254866698,0.9530487574978979,-0.4575546077542134
268,0.508210161736655,-0.1860678861786924,0.046964197885502004,-0.7523208152690396
269,2.487448246001999,0.3193960856401603,0.7275435153268734,-0.7207134320772955
270,4.219928521111423,0.5495192156941182,0.9522252223649214,-0.49666597505291304
271,3.846255948458911,0.5064305461536571,0.9454670226673292,-0.6337052950316925
272,0.806312259621998,-0.06338435211334836,0.13509141507108552,-0.670845551920041
273,16.320012953758848,1.3381326787064767,1.282829609839417,-0.5681358299636503
274,4.772503929278902,0.6086145698137708,0.7450380841635591,-0.6380312477678101
275,321.2872092976515,4.787798730414917,1.175060085829963,-0.3167099422035452
276,4.070411912426683,0.5326100462463876,1.1177243506704746,-0.3690412131609769
277,2.2626342874906125,0.2819227917108471,0.7422597307482142,-0.45125574422419507
278,37.366919775478024,2.008141216843382,1.582755455937892,-0.5125207202625924
279,3.957810196245435,0.5195881023706255,1.061735346443765,-0.8796539679308505
280,1.1440403380470097,0.04177973909833477,0.3420557317751658,-0.6688516602051078
281,2.17297095094723,0.2662532338486574,0.6859164373385767,-0.5658913658921046
282,0.4716374363883294,-0.20434917857136603,-0.0673424059885137,-0.6805915683343213
283,6.499356011026559,0.7670468236388472,1.1797176254884132,-0.6901915996026482
284,1.9527264513539155,0.2257543089875107,0.6303992555104895,-0.6852720707778248
285,1.3619892598714864,0.09852807817429343,0.4639077326150115,-0.6765606152087702
286,7.956165203833065,0.8791613445617232,1.4160955190510853,-0.47600366784448195
287,0.6440556714713429,-0.12525620556582706,0.3243953871767206,-0.8310017978415689
288,0.43878610958481495,-0.2216315068244914,-0.04306512005096415,-0.845416883389102
289,0.7831930997657548,-0.07163567603478682,0.4689813668297271,-0.9135132448536771
290,3.787608206337317,0.499406430324701,0.9233296578517899,-0.6321302701554443
291,1.1785854604478723,0.05124915949007458,0.4171635786275959,-0.7307184237102612
292,1.2232424603678351,0.06320840184676091,0.40383713212912536,-0.6865763133361058
293,1.023039679724494,0.006952448453828808,0.4456991719964808,-0.8177027237377587
294,2.7092743207091385,0.35412715804128125,0.7977422818982547,-0.5568847778401275
295,12.479875833449833,1.154917371189054,1.5083934555560516,-0.4581502148572881
296,1.2733536835463242,0.07627190200549427,0.4673458583706252,-0.708950322061089
297,0.7394205589399541,-0.08773466784541928,0.24327484659003176,-0.7988528418519195
298,1.9618628192289025,0.22749588146135458,0.71639053121768,-0.8199499596521136
299,5.108962007395003,0.6422950657784343,1.257128483345652,-0.37958621873399545
300,0.9591843789220109,-0.012595229159846233,0.2472443108522918,-0.716764177044181
301,2.183819176430488,0.2681727161110916,0.6811946056516262,-0.6037711962095123
302,0.5947320006438995,-0.14620016949136494,-0.11374114908348655,-0.599941346295001
303,0.39819760417553,-0.24427578674208872,-0.17618515340474705,-0.8385282294930729
304,7.982718020854053,0.8810667126292298,1.4284505773812424,-0.5227875510648078
305,2.5813475594479702,0.334350651235529,0.7743375675712764,-0.5827142162169984
306,2.0213510371361436,0.23869969240707123,0.662844921000866,-0.7392477470803968
307,0.0727514200330262,-0.5493803610887875,-0.6038802243115844,-0.9867610694728015
308,0.1282362463596174,-0.4645898285026815,-0.36867400276368906,-0.9613204949578842
309,5.4443656997562835,0.6743669146806259,1.2281969855292738,-0.3971888784938154
310,0.3288293337354563,-0.28701803726776043,-0.37117808686978504,-0.7665484698881774
311,7.815358053054815,0.8689827120636031,1.25130777173958,-0.5452840842670604
312,0.23087986990946555,-0.35972983880889364,-0.17463795373597765,-0.9082873534068955
313,1.718039775001953,0.17893339338005387,0.5764807881378616,-0.499370486614255
314,7.14832372185188,0.8189486874625858,1.1888522657084948,-0.5391384095011349
315,0.1431641374356466,-0.44635304591459535,-0.20296618275179426,-0.96620501278293
316,8.497514529410696,0.917165585088928,1.3774291528150486,-0.44290774032795405
317,2.9144422680990014,0.38452972682809006,0.8187692688632076,-0.5868251077317088
318,0.3340658336931655,-0.28358349092142776,-0.011027972838618089,-0.9216626612954442
319,0.30339565088041187,-0.30426394401346346,-0.07647025008064101,-0.9202106604631987
320,2.370146544565907,0.30015198394249354,0.7260814783560112,-0.6101933013209809
321,0.7580292471977841,-0.08081171588799652,0.1210152630975331,-0.760222864836575
322,3.584826724076086,0.4745202274697,0.9516175670009488,-0.6239207220698606
323,1.0750861095465438,0.02226616972518225,0.3206500023371432,-0.6218987467310644
324,2.9634659634115748,0.391572430958965,0.7816403085950715,-0.7595062887159648
325,0.24710687044789903,-0.3463642468981811,0.12315146030752988,-0.9748984638862558
326,5.2382280247172766,0.6548244218772155,1.0123301852684032,-0.6125794490197833
327,6.825269836126959,0.7935415699466866,0.8766126189517643,-0.6737261065462182
328,7.073129561397979,0.8131074081379943,1.3476379487929937,-0.6758730448871355
329,0.6807704570252071,-0.11038032396666464,0.20584900889808017,-0.73665373144394
330,2.069733634034681,0.24764389947102017,0.6745566911570986,-0.7311683089493625
331,1.6976950345165405,0.1746693908179211,0.5269936341462481,-0.6360566806510126
332,3.67364099605106,0.4855373774484444,1.1771925717211094,-0.554824110206997
333,0.003354914118655336,-0.8232356171160417,0.1240990096125896,-0.9996807166360541
334,0.9579113456973554,-0.012994019952959901,0.18412002116564932,-0.6714729862673992
335,1.1176214934052056,0.03440271480508694,0.33900087238293786,-0.7030650558273328
336,4.001557225992551,0.5246775206918883,1.0517542643253435,-0.41890169057114773
337,2.2992714941668457,0.28820120950549555,0.7234467423518381,-0.6406837432287134
338,2.6717429134428206,0.3483936882585579,0.7067447071082393,-0.7671015943265459
339,4.287760566876118,0.557053200787164,0.996149976041053,-0.6016029252147552
340,1.1743397959075772,0.050095847110922076,0.4912201202431638,-0.792305821402163
341,0.9746150007848218,-0.007790459414368622,0.22359462117060042,-0.5572025119149348
342,1.3299536787757185,0.0906036328550297,0.55159496240416,-0.8033805356537945
343,3.6568108019698866,0.483463987017273,0.725430151170776,-0.6134076780813582
344,1.358669507733726,0.0977129547010811,0.4725959566183398,-0.6233801037875514
345,2.044599904022224,0.24301595232023399,0.6851490172811114,-0.5955984516399079
346,1.1131383013454892,0.03313884908724085,0.35483087146603376,-0.6905494808235657
347,1.410975435698513,0.11039841609013124,0.48620784359887936,-0.5777465755931718
348,1.0923985324518362,0.027245514771220503,0.314176363502531,-0.6686526080386855
349,7.28633248563711,0.8295592680039292,0.9990351069541435,-0.7574405050777031
350,0.6702118425217376,-0.11460000950409865,0.19534934397893716,-0.6501545267239515
351,3.05309127453639,0.4042411178250822,0.905145892585584,-0.36318737188794364
352,0.34564863171016624,-0.2761174663667586,-0.1613270021087142,-0.9024381084854238
353,2.1044543211906355,0.25397323124603655,0.6920660651586943,-0.5203952986004929
354,2.1717177729401484,0.26603106754484007,0.7129558119808743,-0.6496859715306178
355,1.0533484674103657,0.015934410790862774,0.32698793417734007,-0.8596831828018864
356,1.2400205079353332,0.06762306384536165,0.5147177759844545,-0.7766860768543643
357,0.004722548110644832,-0.8038618902298481,0.7625351336279715,-0.999661086966878
358,49.180592607050855,2.270297541765777,1.970901968499347,-0.43292419972989415
359,4.446216704290482,0.5743349931503952,1.1520291060651007,-0.34556893174678194
360,0.8344325556613114,-0.053567085629537936,0.16524988025861273,-0.4983603722817659
