timestamp,open,high,low,close,volume,FGI,catigorization 
06/07/2018,6529.2,6648.54,6425,6609.78,29397.09475,34,Fear
07/07/2018,6609.79,6818.16,6508.88,6756.98,23973.87689,34,Fear
08/07/2018,6753.48,6780,6667.44,6712.1,24622.94779,38,Fear
09/07/2018,6712.1,6802.06,6612.24,6662.12,26732.40655,39,Fear
10/07/2018,6662.78,6681,6263,6296.91,38560.6727,37,Fear
11/07/2018,6296.91,6406,6278.99,6378.07,28715.49849,29,Fear
12/07/2018,6378.07,6380.28,6070,6250.57,31306.66335,33,Fear
13/07/2018,6251.4,6350,6110,6214.57,26375.32529,29,Fear
14/07/2018,6214.57,6335,6178,6251.99,17783.072,29,Fear
15/07/2018,6250.9,6395,6225.4,6353.01,22979.21151,32,Fear
16/07/2018,6354.15,6747.3,6330.4,6723.35,36204.87708,36,Fear
17/07/2018,6723.33,7468.99,6652.04,7317.44,52105.42346,39,Fear
18/07/2018,7317.44,7588.08,7225.38,7381.9,59487.64345,42,Fear
19/07/2018,7381.88,7576.28,7270,7466.21,41218.25644,44,Fear
20/07/2018,7468.86,7700,7273,7337.53,46140.31345,47,Neutral
21/07/2018,7337.47,7458.47,7211,7398.78,28886.49029,43,Fear
22/07/2018,7399.25,7582.4,7335.5,7394.79,30270.21844,46,Fear
23/07/2018,7394.78,7833,7375,7721.01,41646.34667,44,Fear
24/07/2018,7721.65,8486,7696,8397.24,60121.16375,49,Neutral
25/07/2018,8397.24,8491.77,8050,8175.64,48257.64912,54,Neutral
26/07/2018,8175.63,8315.69,7850.06,7920,43223.48168,53,Neutral
27/07/2018,7920,8285,7805,8188.57,43671.00589,47,Neutral
28/07/2018,8188.57,8246.54,8067,8225.04,26215.17384,54,Neutral
29/07/2018,8225.04,8294.51,8115,8211,25531.22619,54,Neutral
30/07/2018,8210.99,8273,7866,8173.92,39692.41654,53,Neutral
31/07/2018,8171.4,8180,7633,7730.93,48296.91559,48,Neutral
01/08/2018,7735.67,7750,7430,7604.58,42582.31293,39,Fear
02/08/2018,7600.08,7709.46,7455.72,7525.71,37665.69668,39,Fear
03/08/2018,7525.71,7540,7282.44,7418.78,44669.48605,36,Fear
04/08/2018,7412.27,7494.81,6926,7009.84,36288.42601,31,Fear
05/08/2018,7009.84,7089.87,6882.29,7024.19,32894.84978,23,Extreme Fear
06/08/2018,7024.19,7160,6821,6934.82,32760.19164,25,Extreme Fear
07/08/2018,6935,7150.46,6670,6720.06,45438.4735,25,Extreme Fear
08/08/2018,6720.63,6721.54,6123,6285,59550.53632,23,Extreme Fear
09/08/2018,6283.27,6622.81,6178.6,6529.79,51941.18511,19,Extreme Fear
10/08/2018,6529.79,6575.88,6026.39,6144.01,59034.9749,21,Extreme Fear
11/08/2018,6148.13,6488,5971,6232.35,47133.41856,18,Extreme Fear
12/08/2018,6222.55,6472.3,6130,6308.33,38567.77071,18,Extreme Fear
13/08/2018,6308.56,6545,6145.04,6246.35,53895.82878,21,Extreme Fear
14/08/2018,6248.25,6250.33,5880,6188.08,50186.74509,16,Extreme Fear
15/08/2018,6188.08,6609,6172.11,6267.16,68806.68703,18,Extreme Fear
16/08/2018,6265.27,6480,6205.6,6311.75,48515.25462,21,Extreme Fear
17/08/2018,6316,6585,6285.4,6584.49,57851.6108,19,Extreme Fear
18/08/2018,6579.04,6620,6288,6387.96,53742.32217,24,Extreme Fear
19/08/2018,6387.96,6541,6300,6477.53,45190.84799,27,Fear
20/08/2018,6477.53,6530,6220,6254.84,49435.55526,26,Fear
21/08/2018,6251,6500,6235.08,6480,41569.94741,19,Extreme Fear
22/08/2018,6479.98,6882.54,6251.2,6360.89,77909.39136,21,Extreme Fear
23/08/2018,6362.57,6576.99,6342.28,6525.01,40358.16683,18,Extreme Fear
24/08/2018,6525,6725,6440.5,6681.64,38305.67532,19,Extreme Fear
25/08/2018,6686.98,6789,6650.61,6733.64,19220.50593,22,Extreme Fear
26/08/2018,6733.64,6775.27,6568,6700,20107.29721,19,Extreme Fear
27/08/2018,6700,6940.51,6646.5,6908.64,37747.07875,18,Extreme Fear
28/08/2018,6907.26,7135,6860,7076.11,48352.91716,19,Extreme Fear
29/08/2018,7077,7133.81,6912.34,7031.22,43252.48739,19,Extreme Fear
30/08/2018,7033.21,7063.63,6784.81,6984.84,44716.77462,22,Extreme Fear
31/08/2018,6984.84,7089,6888,7011.21,40467.40064,17,Extreme Fear
01/09/2018,7011.21,7275,7008.74,7200.01,40323.41409,21,Extreme Fear
02/09/2018,7201.57,7345.45,7127,7302.01,39814.84035,18,Extreme Fear
03/09/2018,7302,7338.28,7191.63,7263.02,32396.01837,19,Extreme Fear
04/09/2018,7263,7410,7227.17,7359.06,35300.64052,26,Fear
05/09/2018,7359.05,7397.3,6682,6700,63715.25627,17,Extreme Fear
06/09/2018,6697.27,6725,6265,6516.01,60644.46423,14,Extreme Fear
07/09/2018,6516.84,6544,6320,6395.54,38906.28805,17,Extreme Fear
08/09/2018,6395.54,6478,6111,6185.05,38215.03217,18,Extreme Fear
09/09/2018,6185.06,6441,6141.53,6250.81,37053.92382,13,Extreme Fear
10/09/2018,6252.26,6373.98,6221,6312,32439.45643,15,Extreme Fear
11/09/2018,6311.99,6404,6169.68,6294.91,33104.88859,18,Extreme Fear
12/09/2018,6293,6360,6192.37,6338.62,31433.64594,14,Extreme Fear
13/09/2018,6338.62,6535,6337.4,6487.38,40465.06311,20,Extreme Fear
14/09/2018,6487.39,6584.99,6385.62,6476.63,37173.33928,23,Extreme Fear
15/09/2018,6476.63,6565.45,6466.13,6514.96,25243.65661,24,Extreme Fear
16/09/2018,6514.96,6524.62,6370,6505,27568.1329,28,Fear
17/09/2018,6500.08,6533.84,6201,6248.69,35987.25474,25,Extreme Fear
18/09/2018,6248.69,6390,6224.98,6336.45,32620.86667,21,Extreme Fear
19/09/2018,6336.39,6517.7,6123,6391.89,39044.08008,24,Extreme Fear
20/09/2018,6392,6540,6325,6492,25189.02473,24,Extreme Fear
21/09/2018,6492,6784.86,6491,6759.02,51779.34346,31,Fear
22/09/2018,6759.01,6839.03,6627,6723.05,29349.69067,35,Fear
23/09/2018,6723.05,6788.23,6661.75,6708,30286.22977,38,Fear
24/09/2018,6706.81,6730,6557,6581.39,35305.73991,43,Fear
25/09/2018,6581.42,6584.01,6325.02,6447.54,40301.02945,37,Fear
26/09/2018,6445.11,6557.99,6379.7,6465.12,33484.54207,37,Fear
27/09/2018,6467.84,6750,6434,6689.13,33087.4283,42,Fear
28/09/2018,6689.12,6814.8,6540.88,6634.58,42399.44852,42,Fear
29/09/2018,6634.58,6636,6464.57,6596.38,30255.9597,37,Fear
30/09/2018,6597.66,6662,6533,6626.57,27764.72452,34,Fear
01/10/2018,6626.57,6667.09,6510,6611.61,20621.50689,35,Fear
02/10/2018,6610,6640,6494,6525.79,28245.81009,33,Fear
03/10/2018,6525.79,6549,6430,6510,28451.96914,36,Fear
04/10/2018,6510.01,6643.46,6505.09,6593.79,20074.30082,29,Fear
05/10/2018,6591.69,6697,6543.08,6635.65,16096.55239,37,Fear
06/10/2018,6635.65,6651,6566.77,6594.27,10939.50539,34,Fear
07/10/2018,6596.44,6640,6525,6615.26,17406.83176,29,Fear
08/10/2018,6615.26,6715.6,6587,6673.01,23123.41954,26,Fear
09/10/2018,6673.01,6685.38,6607,6656.61,15354.77947,31,Fear
10/10/2018,6656.67,6659.95,6530,6631,15390.66144,28,Fear
11/10/2018,6630.21,6633.92,6205,6252.68,48712.40033,19,Extreme Fear
12/10/2018,6252.71,6360,6209,6298.01,29004.07142,13,Extreme Fear
13/10/2018,6298,6345,6285.07,6332.93,19098.07003,15,Extreme Fear
14/10/2018,6332.92,6416,6308,6339.34,15627.41131,18,Extreme Fear
15/10/2018,6339.34,7680,6300,6752.5,90748.03125,20,Extreme Fear
16/10/2018,6752.5,6900,6670,6759.27,27557.95776,24,Extreme Fear
17/10/2018,6762.76,6811.12,6676.01,6740.89,26641.43138,23,Extreme Fear
18/10/2018,6739.01,6796,6567,6618.96,20116.52194,26,Fear
19/10/2018,6618.96,6648.14,6523,6528.88,20772.60077,24,Extreme Fear
20/10/2018,6528.88,6617.65,6505.55,6588.4,19240.72225,21,Extreme Fear
21/10/2018,6585.72,6663.9,6580,6590.11,6515.357792,21,Extreme Fear
22/10/2018,6590.12,6639,6535.27,6581.2,16213.69266,27,Fear
23/10/2018,6581.2,6595,6515.45,6553.51,13856.60176,24,Extreme Fear
24/10/2018,6553.51,6630,6547.53,6565.5,11951.54398,23,Extreme Fear
25/10/2018,6566.81,6575.09,6502.8,6528.09,10342.70124,25,Extreme Fear
26/10/2018,6528.13,6600,6515.01,6538.63,9443.504156,29,Fear
27/10/2018,6538.63,6558.35,6463.04,6505.6,7776.907864,33,Fear
28/10/2018,6505.6,6514.17,6453,6489.93,5743.933728,35,Fear
29/10/2018,6489.93,6505.01,6315,6344.5,13827.22407,34,Fear
30/10/2018,6344.5,6395,6317.01,6330.87,8877.175385,31,Fear
31/10/2018,6330.01,6428,6245.02,6371.93,12148.88822,32,Fear
01/11/2018,6369.52,6442.65,6348.66,6410,9099.035841,29,Fear
02/11/2018,6410,6460.34,6388.2,6433.98,9739.440679,36,Fear
03/11/2018,6432.8,6439.97,6345,6387.09,7661.241476,36,Fear
04/11/2018,6388,6525,6359,6485.85,10592.39494,41,Fear
05/11/2018,6485.85,6504.39,6431.02,6468.99,8987.882156,42,Fear
06/11/2018,6468.99,6531.31,6445.18,6519.11,11926.5657,42,Fear
07/11/2018,6522.73,6615.15,6509,6578.46,14271.59112,48,Neutral
08/11/2018,6578.46,6594,6468.22,6479.84,13259.78928,51,Neutral
09/11/2018,6479.84,6511.53,6391.01,6419.99,11787.61658,47,Neutral
10/11/2018,6419.99,6475.55,6411,6433.05,7714.829926,52,Neutral
11/11/2018,6435.16,6462.14,6355,6449.81,8213.507117,54,Neutral
12/11/2018,6450.71,6497,6421,6453.07,10132.78257,52,Neutral
13/11/2018,6451.68,6498,6391.15,6457.66,11790.56493,56,Greed
14/11/2018,6458.98,6482.84,5656.87,5922.41,46478.964,49,Neutral
15/11/2018,5917.2,5939.54,5403.42,5753.4,47700.8294,28,Fear
16/11/2018,5757.09,5782.89,5549.25,5655.94,38721.80227,23,Extreme Fear
17/11/2018,5650.57,5656.6,5565.43,5628.29,26411.24141,24,Extreme Fear
18/11/2018,5630.49,5738.17,5617,5662,23844.99935,26,Fear
19/11/2018,5661.94,5664,4855,4910.03,70580.89286,28,Fear
20/11/2018,4913.4,5048.24,4326,4558.86,117380.9516,21,Extreme Fear
21/11/2018,4559.91,4787.2,4413.85,4661.07,61071.82948,15,Extreme Fear
22/11/2018,4661.08,4721.77,4335,4370,34531.11914,14,Extreme Fear
23/11/2018,4370.9,4484,4222.94,4420.61,49371.92032,12,Extreme Fear
24/11/2018,4415.63,4527,3824.69,3932.44,61693.11101,15,Extreme Fear
25/11/2018,3933.68,4233,3652.66,4085.78,101693.9756,9,Extreme Fear
26/11/2018,4088.69,4206,3701,3862.2,94504.86572,17,Extreme Fear
27/11/2018,3864.45,3940,3689.12,3875.21,67480.60721,11,Extreme Fear
28/11/2018,3875.63,4394.47,3874.27,4264.85,91983.56795,14,Extreme Fear
29/11/2018,4262.06,4450.38,4125.65,4295.84,73980.19867,18,Extreme Fear
30/11/2018,4295.72,4341.36,3943,4041.32,67758.44628,19,Extreme Fear
01/12/2018,4041.27,4299.99,3963.01,4190.02,44840.07348,13,Extreme Fear
02/12/2018,4190.98,4312.99,4103.04,4161.01,38912.15479,15,Extreme Fear
03/12/2018,4160.55,4179,3827,3884.01,49094.36916,17,Extreme Fear
04/12/2018,3884.76,4085,3781,3951.64,48489.55161,12,Extreme Fear
05/12/2018,3950.98,3970,3745,3769.84,44004.79945,19,Extreme Fear
06/12/2018,3768.44,3899.99,3500,3508.75,68378.79694,13,Extreme Fear
07/12/2018,3508.75,3549.99,3224.6,3403.55,95145.45744,11,Extreme Fear
08/12/2018,3403.57,3495,3222,3410.93,55365.94995,11,Extreme Fear
09/12/2018,3411.36,3658,3394.04,3545.37,45956.8933,14,Extreme Fear
10/12/2018,3548.49,3610,3370.11,3432.88,40989.24455,19,Extreme Fear
11/12/2018,3434.01,3480,3324.32,3380.39,35920.86415,15,Extreme Fear
12/12/2018,3379.23,3492,3350,3445,33922.93129,14,Extreme Fear
13/12/2018,3446.38,3460,3255.5,3302.06,40040.91701,14,Extreme Fear
14/12/2018,3302.06,3335.39,3177,3224.17,44492.98381,10,Extreme Fear
15/12/2018,3225.19,3276.5,3156.26,3211.72,29796.04144,11,Extreme Fear
16/12/2018,3211.71,3294,3186,3228.67,24628.80854,13,Extreme Fear
17/12/2018,3229.22,3585,3216,3509.08,66762.21639,17,Extreme Fear
18/12/2018,3509.03,3678.59,3424.47,3652.98,61369.61526,23,Extreme Fear
19/12/2018,3653,3912.73,3622.55,3662.22,94137.34101,21,Extreme Fear
20/12/2018,3660.01,4120,3635,4049.62,101543.836,27,Fear
21/12/2018,4051.86,4139.99,3764,3838.66,82343.85011,35,Fear
22/12/2018,3840.25,3979,3785,3948.91,42822.35087,28,Fear
23/12/2018,3948.91,4021.53,3870,3929.71,40117.53153,31,Fear
24/12/2018,3929.71,4198,3924.83,4008.01,64647.80913,25,Extreme Fear
25/12/2018,4010.11,4020,3646.41,3745.79,62725.62943,33,Fear
26/12/2018,3745.56,3837.15,3656.74,3777.74,42629.37582,26,Fear
27/12/2018,3777.74,3813.98,3535,3567.91,44097.39291,29,Fear
28/12/2018,3567.89,3887.25,3540.04,3839.26,45964.30499,21,Extreme Fear
29/12/2018,3839,3892,3670,3695.32,38874.3739,24,Extreme Fear
30/12/2018,3696.71,3903.5,3657.9,3801.91,33222.36926,23,Extreme Fear
31/12/2018,3803.12,3810,3630.33,3702.9,29991.77835,26,Fear
01/01/2019,3701.23,3810.16,3642,3797.14,23741.68703,24,Extreme Fear
02/01/2019,3796.45,3882.14,3750.45,3858.56,35156.46337,30,Fear
03/01/2019,3857.57,3862.74,3730,3766.78,29406.94836,33,Fear
04/01/2019,3767.2,3823.64,3703.57,3792.01,29519.55467,48,Neutral
05/01/2019,3790.09,3840.99,3751,3770.96,30490.66775,36,Fear
06/01/2019,3771.12,4027.71,3740,3987.6,36553.80671,31,Fear
07/01/2019,3987.62,4017.9,3921.53,3975.45,31869.84626,39,Fear
08/01/2019,3976.76,4069.8,3903,3955.13,38901.42312,39,Fear
09/01/2019,3955.45,4006.81,3930.04,3966.65,28989.43951,42,Fear
10/01/2019,3966.06,3996.01,3540,3585.88,59402.22851,37,Fear
11/01/2019,3585.88,3658,3465,3601.31,38338.65473,19,Extreme Fear
12/01/2019,3601.31,3618.19,3530,3583.13,21999.92835,22,Extreme Fear
13/01/2019,3584.1,3611.1,3441.3,3476.81,26385.75745,21,Extreme Fear
14/01/2019,3477.56,3671.87,3467.02,3626.09,35235.21122,16,Extreme Fear
15/01/2019,3626.08,3648.42,3516.62,3553.06,34137.99746,27,Fear
16/01/2019,3553.06,3645,3543.51,3591.84,27480.17998,24,Extreme Fear
17/01/2019,3591.84,3634.7,3530.39,3616.21,29755.44084,28,Fear
18/01/2019,3613.32,3620,3565.75,3594.87,22713.44676,29,Fear
19/01/2019,3594.87,3720,3594.23,3665.3,22171.57812,31,Fear
20/01/2019,3665.75,3693.73,3475,3539.28,27901.9386,35,Fear
21/01/2019,3539.26,3559.51,3475.5,3526.9,19644.43684,30,Fear
22/01/2019,3526.88,3608.5,3434.85,3570.93,29336.44297,27,Fear
23/01/2019,3570.41,3607.98,3514.5,3552.82,24938.8427,33,Fear
24/01/2019,3552.97,3589,3529.22,3569.62,20826.25118,37,Fear
25/01/2019,3569.07,3587.15,3522.51,3565.29,17608.34667,35,Fear
26/01/2019,3566.69,3662.94,3545,3565.25,19476.53234,41,Fear
27/01/2019,3565.62,3579,3486,3550.84,22735.59816,39,Fear
28/01/2019,3550.05,3557.75,3380.27,3434.15,40405.1114,35,Fear
29/01/2019,3434,3443.45,3349.92,3411.04,29544.92898,21,Extreme Fear
30/01/2019,3410.04,3478,3387.1,3458.18,23968.26024,22,Extreme Fear
31/01/2019,3457.5,3489.2,3418.8,3434.1,29607.19025,17,Extreme Fear
01/02/2019,3434.1,3488,3401.2,3462.07,25260.47616,23,Extreme Fear
02/02/2019,3462.2,3526.4,3440.29,3504.77,17920.802,22,Extreme Fear
03/02/2019,3504.06,3511.09,3426,3458.11,19867.33639,19,Extreme Fear
04/02/2019,3458.11,3484.88,3433.31,3463.22,23131.98111,27,Fear
05/02/2019,3463.22,3478.97,3448.43,3471.59,25264.41503,21,Extreme Fear
06/02/2019,3471.57,3482.72,3380,3405.37,35310.24485,14,Extreme Fear
07/02/2019,3407,3426.45,3390,3398.4,18665.53864,18,Extreme Fear
08/02/2019,3398.4,3733.58,3373.1,3659.04,47968.05801,37,Fear
09/02/2019,3660.27,3680.02,3625.13,3665.18,24759.83372,42,Fear
10/02/2019,3665.18,3684.99,3609.76,3680.06,23250.60263,40,Fear
11/02/2019,3679.75,3684.9,3615.53,3631.05,24954.61457,46,Fear
12/02/2019,3631.05,3667.6,3582.34,3631.46,29479.59823,38,Fear
13/02/2019,3631.51,3670,3591.75,3609.4,25773.99765,48,Neutral
14/02/2019,3608.34,3626.4,3568.11,3590.56,21753.50126,48,Neutral
15/02/2019,3590.57,3653.23,3573.45,3602.47,20777.8729,43,Fear
16/02/2019,3602.49,3648.2,3597.91,3618.41,19565.99275,43,Fear
17/02/2019,3617.22,3700.11,3604.4,3667.58,25690.22778,38,Fear
18/02/2019,3667.62,3925,3655,3898.6,64042.73049,63,Greed
19/02/2019,3897.35,3994.52,3856,3907.79,50207.17267,65,Greed
20/02/2019,3907.35,3986.98,3870.66,3969.74,36205.14085,59,Greed
21/02/2019,3969.74,4016.48,3901.03,3937.31,31103.88473,59,Greed
22/02/2019,3937.31,3988,3926.65,3962,23943.16375,61,Greed
23/02/2019,3962,4162.02,3933.15,4117.76,33657.94288,63,Greed
24/02/2019,4118,4198,3712.66,3743.56,62224.18689,69,Greed
25/02/2019,3743.56,3872.66,3740,3827.92,38102.96625,47,Neutral
26/02/2019,3828.44,3841.51,3777,3809.23,28838.74804,40,Fear
27/02/2019,3809.31,3838.85,3677.17,3818.07,31500.99547,39,Fear
28/02/2019,3818.04,3888,3763.87,3813.69,32561.96104,39,Fear
01/03/2019,3814.26,3857,3813.01,3823,23174.57217,42,Fear
02/03/2019,3822.17,3841.31,3772.25,3819.93,19445.83836,41,Fear
03/03/2019,3819.97,3835,3781.32,3807.75,16718.16541,44,Fear
04/03/2019,3807.32,3830,3670.69,3715.3,34742.84166,36,Fear
05/03/2019,3716.1,3877.1,3703.55,3857.73,32962.53616,35,Fear
06/03/2019,3857.58,3907,3813.09,3861.84,24775.11883,42,Fear
07/03/2019,3861.84,3905.4,3840.4,3873.64,26455.25766,56,Greed
08/03/2019,3873.63,3932,3800,3864.89,34730.36659,54,Neutral
09/03/2019,3864.88,3971.75,3854.75,3943.04,30979.74765,55,Greed
10/03/2019,3943.43,3943.43,3881.69,3916.82,23187.56141,55,Greed
11/03/2019,3915.99,3936.98,3830,3871.61,38066.88571,56,Greed
12/03/2019,3871.61,3905.2,3826.06,3882.73,26921.00862,56,Greed
13/03/2019,3882.69,3893.56,3840,3866,24461.00876,54,Neutral
14/03/2019,3866,3920,3810.43,3877.12,27048.74853,55,Greed
15/03/2019,3877.12,3939.22,3872.2,3923.76,21740.0615,55,Greed
16/03/2019,3924.46,4056.98,3921.98,4005.98,28568.37612,54,Neutral
17/03/2019,4005.98,4012,3950.01,3981.14,18814.25558,58,Greed
18/03/2019,3981.85,4037,3953.33,3987.81,22454.47801,56,Greed
19/03/2019,3987.83,4031,3970,4015.53,19893.74182,56,Greed
20/03/2019,4017.48,4050,3980.5,4043.04,23432.30026,55,Greed
21/03/2019,4043.04,4069.32,3880.01,3980.64,35997.68212,62,Greed
22/03/2019,3980.85,4008,3968.25,3986.93,20022.60632,56,Greed
23/03/2019,3987.89,4018.83,3978.01,4006.01,17302.60432,50,Neutral
24/03/2019,4006.01,4006.02,3950,3992.18,17179.85065,44,Fear
25/03/2019,3991.35,3999.3,3888.71,3936.12,33192.89022,46,Fear
26/03/2019,3935.47,3958.98,3894,3948.55,29349.53763,43,Fear
27/03/2019,3948.77,4048,3936.15,4038.05,32364.55585,44,Fear
28/03/2019,4039.58,4039.7,4002,4027.81,20089.29388,49,Neutral
29/03/2019,4028.22,4123.71,4024.03,4103.25,30084.21744,50,Neutral
30/03/2019,4104.24,4140,4052,4106.97,19509.2926,57,Greed
31/03/2019,4106.99,4116.12,4082.57,4103.95,13525.08743,56,Greed
01/04/2019,4102.44,4158.7,4067,4144.56,25507.06764,62,Greed
02/04/2019,4144.54,4897.99,4140.54,4857.29,105383.6393,60,Greed
03/04/2019,4857.19,5275.01,4753.5,4932.6,109890.1257,71,Greed
04/04/2019,4932.59,5039.08,4777,4898.66,61054.25417,61,Greed
05/04/2019,4898.64,5028.22,4880.62,5004.95,39768.55281,59,Greed
06/04/2019,5004.96,5205,4928.59,5043.89,41770.84231,65,Greed
07/04/2019,5042.07,5234,5026,5170.27,37615.4868,69,Greed
08/04/2019,5170.27,5305,5039,5236.9,50178.43078,65,Greed
09/04/2019,5238.38,5238.4,5076.68,5150,34067.01231,64,Greed
10/04/2019,5150,5422,5135,5308.25,40073.62047,62,Greed
11/04/2019,5307.86,5332.67,4927,5017.37,54696.60069,65,Greed
12/04/2019,5017.37,5080.58,4861.22,5048.01,33276.67861,42,Fear
13/04/2019,5047,5099,5004,5045.22,17292.4568,62,Greed
14/04/2019,5047.45,5152.99,5000,5131.3,18281.60774,51,Neutral
15/04/2019,5131.28,5167.38,4950,5024.95,29057.19158,60,Greed
16/04/2019,5024.95,5197.72,5003.94,5173.72,24242.22949,50,Neutral
17/04/2019,5173.72,5230.4,5146.8,5202.82,23307.53613,61,Greed
18/04/2019,5202.41,5287,5198.8,5258.44,22619.239,64,Greed
19/04/2019,5258.44,5320,5175,5258.68,24611.23632,61,Greed
20/04/2019,5258.68,5333.42,5230.1,5291.73,19168.90827,62,Greed
21/04/2019,5292.91,5314.35,5165,5256.14,25549.57094,62,Greed
22/04/2019,5257.41,5400,5208.35,5357.14,29563.85231,61,Greed
23/04/2019,5357.14,5600,5332.41,5493.31,41262.10392,68,Greed
24/04/2019,5490.91,5582.2,5333.35,5415,48224.15241,65,Greed
25/04/2019,5415,5491.84,5102,5219.9,49636.08995,58,Greed
26/04/2019,5220.47,5510,5161.62,5314.1,48912.29451,41,Fear
27/04/2019,5315,5342.5,5257.67,5295.69,15422.89694,42,Fear
28/04/2019,5295.69,5340,5259.48,5307.52,14371.43387,40,Fear
29/04/2019,5309.81,5332,5178.8,5238.14,19918.13508,42,Fear
30/04/2019,5238.14,5339.98,5192.15,5320.81,22238.06823,42,Fear
01/05/2019,5321.94,5402,5316.2,5383.2,17217.47322,51,Neutral
02/05/2019,5383.2,5538,5370,5492.87,22795.78784,50,Neutral
03/05/2019,5494.81,5844,5477.57,5772.69,46297.17285,63,Greed
04/05/2019,5770.62,5900,5587.45,5829.45,39682.40899,66,Greed
05/05/2019,5829.83,5839.9,5696,5775.62,23822.54378,67,Greed
06/05/2019,5773.18,5805,5619.14,5747.79,25256.59633,57,Greed
07/05/2019,5749.92,6028.41,5747.74,5846.34,39905.06442,69,Greed
08/05/2019,5846.34,6014.72,5772.2,5987.29,23074.18691,63,Greed
09/05/2019,5986.66,6224.55,5983.71,6209.18,27453.01144,69,Greed
10/05/2019,6209.95,6468.92,6172,6373.33,36623.61079,71,Greed
11/05/2019,6375.16,7343.99,6372.85,7076.22,74022.42439,76,Extreme Greed
12/05/2019,7076.24,7521.78,6750,6967.31,86948.97534,75,Greed
13/05/2019,6968.24,8100,6870,7790.71,85804.73533,78,Extreme Greed
14/05/2019,7795.62,8366,7599.56,7947.56,76583.7226,78,Extreme Greed
15/05/2019,7945.26,8249,7850,8169.87,37884.32721,77,Extreme Greed
16/05/2019,8169.08,8320,7705,7866.59,69630.514,75,Greed
17/05/2019,7868.67,7925,6913,7355.26,88752.00816,65,Greed
18/05/2019,7355.28,7458,7156.61,7257.45,37054.94478,67,Greed
19/05/2019,7257.32,8275.09,7243.08,8148.48,65577.44206,70,Greed
20/05/2019,8147.94,8156.03,7553,7938.15,65859.20856,73,Greed
21/05/2019,7937.16,8042.32,7771,7904.87,52301.75225,68,Greed
22/05/2019,7904.48,8016,7465,7628.43,49136.99459,69,Greed
23/05/2019,7627.8,7940.98,7461,7851.51,49648.1847,65,Greed
24/05/2019,7849.95,8130,7766,7964.87,46664.78533,64,Greed
25/05/2019,7964.52,8091.8,7908.34,8025.41,28414.32882,69,Greed
26/05/2019,8023,8740,7833.42,8614.43,49652.14457,67,Greed
27/05/2019,8612.54,8908.32,8589,8756.32,51886.76879,70,Greed
28/05/2019,8752.52,8798.49,8510.63,8715.64,31470.55153,71,Greed
29/05/2019,8716.87,8750,8406.6,8645.68,33880.86592,71,Greed
30/05/2019,8646.5,9074.26,8005,8269.54,70379.99852,73,Greed
31/05/2019,8267.1,8594,8108.5,8555,44727.49162,61,Greed
01/06/2019,8555,8626,8442.36,8544.07,31868.23416,62,Greed
02/06/2019,8545.1,8814.78,8524,8725.98,27835.13327,63,Greed
03/06/2019,8726,8800.95,8080.8,8115.82,45692.9651,66,Greed
04/06/2019,8115.66,8115.66,7481.02,7687.03,74143.94894,42,Fear
05/06/2019,7687.04,7896.7,7572.78,7776.5,48679.65646,27,Fear
06/06/2019,7778.08,7868.13,7444.58,7786.7,36624.11875,34,Fear
07/06/2019,7787.57,8100,7737.49,7980.53,33942.22566,27,Fear
08/06/2019,7978.94,8044.65,7751,7893.62,22657.32963,62,Greed
09/06/2019,7895.28,7935,7506.66,7628.13,31568.46516,62,Greed
10/06/2019,7627.57,8020,7511,7982.75,36756.07847,46,Fear
11/06/2019,7981,8010,7692.23,7884.9,30334.99943,61,Greed
12/06/2019,7884.9,8200,7788.99,8127.64,41597.08262,60,Greed
13/06/2019,8127.64,8309.82,8010.03,8218.54,30467.76434,63,Greed
14/06/2019,8216.44,8684.41,8144.32,8650,39835.24626,67,Greed
15/06/2019,8650.88,8864.99,8567.63,8808.7,31791.63604,75,Greed
16/06/2019,8810.77,9333,8760,8953.33,63289.25122,80,Extreme Greed
17/06/2019,8953,9444,8950,9313.96,47895.48537,84,Extreme Greed
18/06/2019,9312.13,9336.36,8950,9081.55,51554.5694,83,Extreme Greed
19/06/2019,9081.97,9304,8960,9255.49,32147.7065,82,Extreme Greed
20/06/2019,9253.76,9590,9175.2,9517.12,34556.05398,81,Extreme Greed
21/06/2019,9518.06,10174.99,9518.06,10159.86,50484.41589,84,Extreme Greed
22/06/2019,10159.86,11160,9921.72,10729.5,104169.448,83,Extreme Greed
23/06/2019,10729,11392.64,10555.18,10906.07,57445.32395,84,Extreme Greed
24/06/2019,10905.95,11143.63,10620.8,11056.59,43101.04529,80,Extreme Greed
25/06/2019,11056.59,11850,11026,11820.86,61276.68665,87,Extreme Greed
26/06/2019,11821.28,13970,11741,13093.8,155930.1474,95,Extreme Greed
27/06/2019,13098.38,13478.04,10525.1,11329.99,173894.8209,92,Extreme Greed
28/06/2019,11329.99,12480,10982.88,12400.63,95795.20396,62,Greed
29/06/2019,12407.06,12441.54,11475.02,11903.13,69642.07416,74,Greed
30/06/2019,11903.13,12180,10766.03,10854.1,84512.53044,78,Extreme Greed
01/07/2019,10854.1,11282.28,10030,10624.93,90962.26827,65,Greed
02/07/2019,10624.9,10938.75,9727,10842.85,109561.0387,63,Greed
03/07/2019,10844.98,11991.89,10841.04,11940,96815.90029,79,Extreme Greed
